"COUNTRY_NAME";"COUNTRY_CODE";"INDICATOR_NAME";"INDICATOR_CODE";"Y1960";"Y1961";"Y1962";"Y1963";"Y1964";"Y1965";"Y1966";"Y1967";"Y1968";"Y1969";"Y1970";"Y1971";"Y1972";"Y1973";"Y1974";"Y1975";"Y1976";"Y1977";"Y1978";"Y1979";"Y1980";"Y1981";"Y1982";"Y1983";"Y1984";"Y1985";"Y1986";"Y1987";"Y1988";"Y1989";"Y1990";"Y1991";"Y1992";"Y1993";"Y1994";"Y1995";"Y1996";"Y1997";"Y1998";"Y1999";"Y2000";"Y2001";"Y2002";"Y2003";"Y2004";"Y2005";"Y2006";"Y2007";"Y2008";"Y2009";"Y2010";"Y2011";"Y2012";"Y2013";"Y2014";"Y2015";"Y2016";"Y2017";"Y2018"
"Colombia";"COL";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;414,78859733557294;400,3743933595142;432,7126601613402;472,3348491268688;454,3432224386546;469,4386765860511;512,904167351327;568,1660756317219;607,3045127437797;637,2742579637721;634,2598436745873;659,3523358754819;664,0619150322541;720,3582746831211;755,1950921767711;809,3226855866901;785,1154270661523;804,6187409704289;851,4827343905949;871,5938261600495;871,192203573298;778,7042274503103;872,8095516620584;910,2888536051323;920,4743645761598;911,0920112037885;917,7495374273005;894,2686808199777;827,729176121389;845,5974529174488;865,9088974312801;873,264480117117;876,4129498143001;912,1836925626525;909,2161848828365;961,044859786129;988,579232528889;988,4538405004183;1065,6076526745644;1094,5609174153687;1139,6510779962612;1170,045312127253;1310,6146647285743;1312,1575030143683;"";"";"";""
"Comoros";"COM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Cabo Verde";"CPV";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Costa Rica";"CRI";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;605,4606432122746;651,6923168716299;676,0303817187734;718,8182002026206;731,0709449199403;766,51818770341;797,9633798283019;849,9098874763461;858,3842260185414;931,3897163027092;963,1094466987133;933,677954024683;918,619987504917;989,7820114907798;1007,413275492635;1077,1314356557193;1144,9464807714505;1142,546815543365;1076,6653515467028;1071,9896853049897;1121,7690973225258;1405,437970862797;1332,9189769112932;1267,4791562705814;1281,3302594193146;1249,8754254118944;1359,7927801645035;1313,3933789305518;1435,3623665849082;1506,9256495856523;1485,8428477018517;1558,4288910428745;1643,5909917573094;1679,4650137095562;1721,1519210584897;1822,8421148558525;1885,5167791695462;1889,035149138776;1845,0519162791932;1887,9804114932174;1885,3524411159215;1942,8327645051195;1939,8550053805197;1942,4881699029652;"";"";"";""
"Caribbean small states";"CSS";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2770,4406503091536;2810,8172148084304;2865,7143633628784;3093,1023816888337;3066,879848971471;3222,685163853633;3253,8676529608224;3088,804603628839;2666,772444521899;2705,2435430414334;2831,135766403341;2918,493785560428;2883,9764189032853;2973,7168308927035;3062,9853231779316;"";"";"";""
"Cuba";"CUB";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;505,85904529761393;514,9941636580097;547,2390520595058;571,401290319812;622,668301991374;670,4913070582242;720,7026394593818;787,5324299231884;862,4378003505518;840,0461385747177;963,0373671227145;1006,8089377833725;1051,2654458776128;1116,3668106808761;1002,7816644452502;1073,5573870086496;1091,3181297338695;1147,3899859302867;1185,265916550425;1212,3257299456911;1048,8551972719085;904,4942213800601;840,1837893929415;898,4669596110592;919,3394862646456;974,4688253619315;1040,2437475272372;1045,4137138711724;1080,5012688695288;1137,9211481130965;1157,8491324461356;1185,1262150936668;1193,4082826862827;1175,3396445359772;1155,077501544632;1227,2174451712635;1302,4478803091815;1323,3993395551167;1334,7633754468918;1303,1550801757946;1332,5122122479347;1379,21832628134;1435,5580923748882;1450,8837168660345;"";"";"";""
"Curacao";"CUW";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;4091,214405416958;4312,504231263963;4478,871705510782;4576,982966073703;4640,277880224504;4665,359205884913;4623,341518409731;4725,598452214829;4815,659008055407;4877,0273100019585;4857,733013072819;4950,00033310904;4961,662884776957;4574,174016058971;4230,212623845041;3438,9697501670357;3829,49503486161;3939,5929087327645;4253,523618965952;4662,998624484181;4771,3690158791715;5162,8773139140585;5537,113909313301;5883,979810551062;6090,713040602457;6301,860484190669;6280,791529437382;6769,477822692286;7000,028688642166;7291,199760944271;7222,1748665215;7282,9998839054215;7521,02018999674;7571,241206629307;7613,0700722079355;7243,0419360091755;7323,540845226857;7149,712092130519;7423,39937207576;7471,2682326516615;7379,119676989479;5062,858345168586;4934,274681124936;4797,670435959438;"";"";"";""
"Cayman Islands";"CYM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Cyprus";"CYP";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;990,5630747077839;1133,7615724890843;1218,6922833475305;1043,0742980265657;1029,6251948823472;1139,1167206821924;1217,0842567897525;1284,8182019377732;1358,813538135749;1415,2216572683303;1436,5043320037205;1536,7889640336446;1655,4359242562425;1684,0711236982488;1766,4153705137953;1872,7012381727827;1950,576187211077;2091,044626151093;2295,4622014334655;2430,1637719063674;2481,088563241581;2837,832605347666;3004,5948316083377;3058,1405072212733;2784,7174891247546;2816,5047176454023;2866,953174968301;3097,8252496417967;3178,0278733453847;3373,299833561259;3455,2566137235544;3703,3094361716503;3918,221592390216;3946,9204519362474;4099,596949191466;4238,135182260855;4377,120520290718;4554,519708976731;4577,067489433859;4585,605763734347;4239,740477030812;4035,078754517438;3587,8328405599955;3624,9712527716665;"";"";"";""
"Czech Republic";"CZE";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;3424,2020430831353;3595,796843660161;3729,994741120627;3860,355235977842;4031,2687028638125;4173,440112566351;4292,927433711717;4499,956942415509;4392,392362437273;4585,123745255936;4639,73377838223;4675,599956800047;4812,1554581931405;4959,820286377444;5141,665210748296;5259,312138478492;5447,305282392984;5504,923287414068;5576,934732983125;5600,407612048555;5256,302081625613;5077,66018488199;5032,403649421991;5186,969442459816;5470,670661404344;5729,386254766127;5660,060028351736;5604,809540124494;5493,851530456463;5703,8167391073075;5892,172595495274;5894,2331191117;6074,849141622355;6230,398227888495;6357,421094608125;6528,530150440892;6518,217412699775;6489,126257402426;6139,352060372641;6348,424398128391;6298,7276783502575;6304,571923029536;6284,790806248878;6258,891037036594;"";"";"";""
"Germany";"DEU";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";1586,7494152982426;1683,4149131441036;1790,6868774263844;1916,927527967752;2060,547353826997;2194,20606119805;2300,4997982318896;2362,9089428674765;2579,7499153689364;2815,2213482272973;3834,1784073282283;4064,4547161243363;4335,769624747479;4654,9850483931;4803,423203588244;4743,944833101095;5146,932577793748;5285,26078631661;5574,745216592468;5786,127215721713;5797,499752709769;5832,06487070239;5822,027359324761;5965,458193487475;6239,971815604129;6448,539859233599;6530,238713534752;6666,219595292492;6776,307911872985;6835,329908212416;6639,731691460488;6564,797194727276;6445,873999892688;6288,416350052552;6244,9572282581175;6327,709753994987;6403,333725976923;6427,79876840273;6479,490249483849;6505,132999423644;6635,421405966668;6762,6533964663595;6900,78052702986;7009,726491968612;7108,962524476994;7138,221485291845;7212,437447687568;7229,089912947662;7187,764009096226;6817,158398236572;7264,322590735554;7281,272174171622;7270,152523027336;7217,529089154951;7035,48297471676;"";"";"";""
"Djibouti";"DJI";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Dominica";"DMA";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Denmark";"DNK";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";1089,6140997374664;1192,4052955024918;1355,9316199079678;1497,9241038979114;1624,4987369951157;1818,6547964157267;1984,4160803571783;2128,489454960278;2339,213502154111;2620,4756472998;2893,2243971451626;3059,362184236306;3346,8253440382596;3428,2111751002267;3245,993248762164;3414,520000743103;3793,718246042066;3999,6706246085473;4314,445536345413;4541,900300597971;4599,2340075506145;4589,996977490505;4678,954474667876;4739,654345455495;4979,635610557047;5351,125048423927;5618,554627310355;5794,394564956201;5858,057563325663;5853,960005408571;5944,828366957865;6217,335513002935;6236,258476960651;6306,869561664471;6539,535705642141;6424,537291723713;6646,685948174014;6607,201412452737;6504,256328782805;6508,513380531658;6482,488628395749;6490,092993129224;6533,752014302267;6602,636379725053;6615,569958717911;6659,000426612974;6824,745938772237;6668,390266446309;6534,123850189156;6219,70109150757;6327,506456298963;6165,973619944236;6038,552306936224;6039,43200024506;5858,801536287482;"";"";"";""
"Ukraine";"UKR";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4787,4816927464735;4643,2657243290305;4313,535045056146;3953,279476634468;3475,1614475526408;3348,9283792206597;3060,372164241161;2958,585787810655;2839,4857452263573;2792,141057528836;2778,437089686791;2790,534399846849;2844,810953788704;2997,9743981494553;3151,1476957573614;3246,0357307003587;3399,522310861283;3528,9248290935047;3534,357151813084;3227,95543424684;3549,8477241463506;3662,4433062545263;3640,5568362018103;3600,229503007281;3418,585023524612;"";"";"";""
"Upper middle income";"UMC";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;302,1087752039252;324,9473610113365;349,26882370234586;362,6527911126122;394,1401938012261;418,1813412029435;448,9564167504911;485,9359206116951;524,5515562659857;554,4655105094463;569,4426686202949;590,6202584847119;617,6461313803068;657,4061184855967;687,608041957944;723,814410187914;757,5299557377285;794,4367746797705;819,4030327696609;1347,5774702384338;1352,0596823656238;1342,5572887557912;1342,9841199466066;1349,786806828353;1382,3662423534477;1430,1580059285288;1457,3395434236381;1470,704364774771;1504,3771979568173;1585,5034994349778;1628,5745963999714;1712,3380535968527;1850,8623985065233;1993,432017238328;2126,322142344795;2312,6416300581527;2504,0230182093455;2592,1064192614767;2652,493916905502;2899,9625676731166;3122,2489374532765;3239,5837723559143;3403,8685867990825;3496,057333537066;"";"";"";""
"Uruguay";"URY";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;732,0064961584739;695,7388388498016;705,1444004624897;702,8800376757864;762,1434144024965;806,3006181520758;846,7047817993824;918,7238848736737;934,1476015371821;1003,9826589179008;1037,2747616125193;1037,9666956909148;1039,0052458160615;1041,3582305732884;1071,5522631602191;1106,363686457917;1159,5035514714973;1253,2974006950815;1206,3737718930452;1244,5326586915812;1344,9735922801326;1366,000689816083;1454,8052156482033;1486,652769581941;1578,3363794904972;1636,087665722008;1732,0232257464763;1807,3242819243567;1915,3497629391914;2031,1856123498976;2001,2190747000502;1998,7733160154419;1885,5673912075454;1930,4670574166425;2001,9248582772668;2224,6941045606227;2419,149821910354;2594,439110466044;2670,1089896455655;2815,7861443317383;2822,2577230661095;2946,4565279283;3001,38164457304;3085,194419300595;"";"";"";""
"United States";"USA";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";4049,786628733997;4182,17550124938;4433,606021293249;4690,486255693768;4970,446456024056;5234,685002290237;5590,33374033374;5888,340915495793;6385,459328570148;6904,833799592455;7236,657043091508;7517,304645552126;8076,409269352441;8573,194154094446;8449,928455862411;8522,394002954074;8968,775655284702;9337,72401799863;9560,545409618797;9700,695385572415;9862,365496754319;9976,693714973024;9544,46094343532;9742,005714481249;10282,374642213506;10414,207898320472;10424,427296539834;10886,858256049594;11298,332508517416;11531,93230667007;11713,331704209948;12134,172131503947;12014,958247892902;12261,523782409135;12455,162165654478;12659,607628117981;12854,298907919256;12889,83228011751;13154,763026818535;13281,869982798165;13671,052024006132;13046,614147846385;13296,182299302272;13307,492008500161;13388,58971055913;13704,577048140703;13583,266959338738;13657,452828252286;13663,427968182703;12913,714688301468;13394,948570211918;13246,029529449048;12964,330189107792;13004,114909679141;12993,961824772672;"";"";"";""
"Uzbekistan";"UZB";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2383,2276938078985;2324,980908743795;2128,35097207329;2018,2298787713062;1924,4760244894312;1844,1957428132544;1827,7717976318622;1815,8194955000633;1779,8844122905493;1745,9530718811764;1780,4579236036739;1769,3960812275054;1775,809843758965;1764,4562562456854;1765,4802846388948;1717,2010547636337;1755,7596292695819;1664,061336906357;1652,651010152805;1643,1498807954652;1653,4674957286502;1631,5262070798995;1610,807906094141;1637,1944767749444;1645,4416292505616;"";"";"";""
"St. Vincent and the Grenadines";"VCT";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Venezuela, RB";"VEN";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;1050,830733499944;1109,4676390393079;1161,8217146076377;1217,6839194644906;1229,916898347012;1292,494191070458;1400,4203122816991;1542,598059816939;1835,7255783879398;2019,2837714145478;2253,702841526089;2076,1572305617087;2230,3534107305823;2355,5548734844715;2336,7853150664682;2335,527665117732;2449,9896614494924;2613,6370868214494;2496,8602722953015;2477,656497474999;2549,5218850299784;2689,3108527843337;2697,6860194564365;2665,7602914035588;2651,578918762064;2672,9623665160493;2700,2668345991983;2670,1517534528966;2602,2499476723538;2667,6095505183725;2732,3991847595876;2758,560737339409;2664,722993732218;2796,712523186691;2886,49022922471;2999,3079379612677;3019,1638826304397;3125,254198968933;3090,9697185713153;3195,681847430058;3256,5701441988645;3304,220298518015;3298,7313710635976;2718,942774560433;"";"";"";""
"British Virgin Islands";"VGB";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Virgin Islands (U.S.)";"VIR";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Vietnam";"VNM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;40,32907536377939;37,674144947847765;39,33178874344805;33,88759235916416;38,8766503615313;46,31891007466825;53,26264468751225;54,04259491832168;52,885929419734374;53,97753053571538;54,32002415295928;56,71106851151187;56,06346687123756;64,9610127223606;68,00037722884949;71,00218679672037;77,68990259830575;84,68923251576975;91,64505717590716;95,25089565405581;98,7802546753419;101,84319249219716;112,06038015771662;129,31218598448706;153,102782266952;179,83733476442487;202,8957330884721;232,96210198947176;253,3027060586199;286,6209724960497;326,53188006975114;377,5583969108894;433,19905980992655;483,95900254820384;569,9568572683146;645,2090193120717;728,0882438315585;802,5540454898277;906,1540858996275;1022,4326667538274;1102,8049794241826;1206,3028944844257;1276,8437112797183;1423,6883453500504;"";"";"";""
"Vanuatu";"VUT";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"World";"WLD";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;1200,0587242195372;1273,644488333692;1347,5674564057513;1347,0572429988922;1356,0645019666858;1427,1553070145062;1473,0816801415062;1525,2022040902195;1570,056518141545;1587,0994128535485;1596,5064496664588;1571,1077288911724;1608,4028362954932;1680,0288917738044;1719,1931829995485;1743,32930942967;1803,7651535261652;1859,941525450258;1897,2987322724694;2127,312720181473;2152,9893109679524;2133,9153655245873;2139,9075673755365;2162,9420370509556;2200,2613879307883;2239,269550798271;2262,0343196324247;2284,302156876112;2316,935265455395;2386,430467194735;2380,0534913694096;2434,8154864841986;2500,196670368315;2578,05895147968;2655,8501776485723;2732,122405346664;2821,7700514689236;2843,0617424187003;2793,5724107453266;2957,6306634490197;3022,8671593196095;3049,883003606608;3110,1577641612744;3132,147762576212;"";"";"";""
"Samoa";"WSM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Kosovo";"XKX";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1557,0588235294117;1968,075788552947;1953,815697493406;1908,4619241006278;2111,318521056281;2169,095662981158;2225,0188422923393;2395,8638609349005;2644,5261285018796;2558,084876643084;2649,689133177149;2946,9570072585147;2862,8406824728563;2907,735321528425;2804,369305082885;"";"";"";""
"Yemen, Rep.";"YEM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;33,22541696705994;33,6433002731836;31,68832958816247;36,19910048251893;37,879374091245076;43,19783993578591;44,1585668664482;48,555749688636254;51,37101949569305;63,334986170812066;65,96282029322478;76,68348044659054;78,13407265679524;84,22803916690654;85,97836959729634;97,77581153169129;100,85212782004493;110,42915284904419;108,3189585793486;125,61920404222275;133,31031291832207;134,24264261157907;136,56957757900133;122,46799518213285;128,0064157432469;123,40592066570157;137,0208744948881;133,85765982525558;132,31961966648956;142,7416694008733;147,39061409202722;155,28345166919138;165,6570977087174;173,38705261355395;183,66364358530728;193,88382805854278;211,20624136762032;230,1281930058387;226,98950012568582;254,84936096555128;193,8037570206608;193,80400861710726;250,96324193767165;219,79992243494632;"";"";"";""
"South Africa";"ZAF";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;2239,902624592488;2389,2352677498384;2503,6487324373975;2629,544641817099;2749,175864422042;2885,4094192768107;2958,8103703222014;3107,5982448114733;3329,461838222294;3519,270684999413;3678,8811603054746;3750,226198960626;3789,5372352071668;4034,974003970216;4117,79793881515;4205,702103773551;4175,116327679674;4255,160457525473;4271,327203830777;4238,745719522521;4128,26974239739;3997,041109744683;4023,288232882329;4068,4784528096657;4157,568446075006;4705,947970800225;4818,498119719143;4606,904496241724;4470,963333188463;4579,953241112489;4302,1180404129145;4528,816147147511;4559,77453036649;4589,905059269498;4636,930100355256;4721,933482491525;4851,693185221043;4665,176132546688;4428,1544325197865;4542,596472528126;4566,287489396043;4365,919259764615;4285,477260283607;4197,907046917527;"";"";"";""
"Zambia";"ZMB";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;1021,2482612617451;1071,3868290845812;1120,0234828271002;1186,7184629202272;1155,10279302237;1172,150884159299;1110,9119009416086;1067,6152678858475;1046,1199768959002;1037,2832406984146;1073,2629538825563;1056,5183029826374;1034,879193127464;993,8014247471476;948,267905255253;900,3816862784769;883,9202602743014;933,7645715639405;779,9028286342877;761,8661303036204;736,7834913933599;735,7407050024096;740,6007472316134;731,4757817027331;710,4846895111551;685,5656366193766;638,2839726019262;582,5788255097362;585,6677949079938;597,5454553135078;618,6757010465486;644,111786525659;663,4245802715759;685,1567211588758;692,714988140851;704,562380262593;664,1628325073154;589,561607436804;568,4389698814367;590,5489819773418;631,7391481383734;733,2119793536466;747,0603967278607;717,3491678730172;"";"";"";""
"Zimbabwe";"ZWE";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;649,9930070977045;824,1229021745319;844,2040340090708;876,899771473609;948,0645866020536;1006,679052540619;919,8807000388957;857,473031881488;894,6898634264164;944,1699295307739;946,246354189534;936,8904510431388;882,2802200963881;830,2725136818609;935,8502162041541;871,616318387887;878,8518519023894;858,1472973487492;883,7040366552516;865,3791866720103;856,1000168991746;787,2114513625153;737,2372228892235;777,5882669682422;822,9984556619331;867,3262100521981;901,3800623036921;876,3034737507355;926,8595489751553;897,8681690836922;872,029100511795;878,345765411413;879,6363680064736;855,7466976463721;891,8827901564823;871,9516142951362;760,2039242743223;627,890402146314;585,4569118401197;606,64419912137;636,2493365293669;608,7625049265615;628,7472783497309;609,1259520997071;"";"";"";""
"Aruba";"ABW";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Afghanistan";"AFG";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Angola";"AGO";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;92,04113974079824;100,50328460097636;113,59155248252952;136,36269518944357;139,37927107061503;60,30626516156516;58,27122934374517;56,349186280526276;58,57484183241465;60,66208711866955;58,56179183343082;60,315315063749935;63,26729104764598;52,211424234046966;60,630413761417515;58,52650228277584;56,78602334120729;55,203942880633896;53,60209107519073;53,171799095674295;54,453864881428956;53,486641691486206;52,0074532799074;50,65260775398117;49,264241775990975;51,108559232355;69,32691033966151;73,30919598757806;71,91084769150108;75,26467824380546;82,61657065342567;86,01884412021245;95,8531033808002;87,53530799554007;109,29522998361291;144,71535120693645;133,26723865067544;172,38491394167139;189,25765384202143;206,45441052470505;207,01334286458987;219,2534303204832;280,2145467097277;312,22882497848417;"";"";"";""
"Albania";"ALB";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;532,0284315262497;568,4032016034765;593,4467456651828;591,0326433839235;739,3450932726665;908,6745472693801;1067,8141557783306;1098,4831658136764;1065,7673983662817;1142,965355125773;1123,9681063044927;1096,8732288945284;1070,6901644186275;1018,100287526395;796,3539737759726;1420,614794707267;1161,951676690108;1005,9395303366667;1021,3935004428516;552,2521848191808;418,4535889971501;453,64407387776987;536,363825095196;596,4079592559523;663,7839954024488;904,3466403285572;694,664802792381;734,8499135376678;1414,7037839305347;1449,6474132469546;1351,2307964288293;1578,1659188268802;1469,26453867857;1797,5254869688488;1722,0728497250693;1218,3601460561856;1213,1243693217918;1617,7441562045985;1835,684072417634;1943,343353858417;2205,703920046675;2118,3277760557935;2533,252829271056;2309,36650255581;"";"";"";""
"Andorra";"AND";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Arab World";"ARB";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;196,2089267935293;210,93391961376767;230,22584574491123;254,63232424285857;282,10610996439783;325,26715492550983;369,28207015398306;426,79164323442416;515,198313100271;577,5821288743249;624,8345001820755;714,7577344453548;770,9902822199389;856,7551338320592;883,588053622422;961,241119512701;999,6050500226079;1036,430767721465;1056,5154082106983;1072,6690531646987;1037,5966989452588;1070,8599389525898;1125,03648197176;1151,945927386355;1258,8556164185904;1296,559664093974;1340,5281323215806;1433,1638524231928;1484,2226722421487;1517,005674716558;1580,0939017338942;1648,2928300494116;1718,9132220057945;1765,8407714197574;1840,432062871253;1940,4064749599213;1995,3775480600614;2061,8227400822125;2119,8017264646555;2296,780903218812;2332,7087709690772;2371,597009269546;2427,8353673894608;2501,479657165957;"";"";"";""
"United Arab Emirates";"ARE";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;681,1522645609812;1314,3026340437618;1700,3527408368473;1876,1324716387387;2321,717450816249;2829,4995312906594;3737,0264801235885;4190,265084236177;4982,028421817464;5752,769225185849;6118,857205387512;7117,064987646011;7677,097892562959;7905,895881746964;8169,59018097388;8239,19025429002;8282,1661832523;8482,139015872743;8232,691905398506;8500,726305380786;8151,137261744426;8284,414515919258;9099,27988959749;9414,28748880419;9402,962208447718;9512,722094137904;9925,648414554074;11232,348481132256;12219,010301297962;12314,051221705251;12133,6389804885;12502,669760090974;12366,067050797266;11958,99296312955;12279,912166469605;11693,38968871588;11451,913634301955;11294,188140834449;10618,80128911462;10609,95641163473;10287,05644501925;10416,01488405307;10724,50154437258;11088,35028637941;"";"";"";""
"Argentina";"ARG";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;874,4593523353535;925,3169216541074;962,2661253508973;993,2330548903237;1011,9936088520986;1032,4892200289812;1081,7512269986742;1093,416673789451;1217,1728798287768;1243,6314655357828;1197,5927461266053;1208,6663072467745;1259,173700322469;1300,7996444037083;1288,8747817029357;1330,370627490882;1413,8472695415321;1452,305853282343;1320,3565718619936;1303,977899024702;1347,5921279361528;1410,377291807178;1496,9041461183333;1576,767060419028;1648,895132876634;1728,1210260096543;1848,0019970032051;1967,2544444502676;2033,7718111647562;2088,8081396255525;2120,579943175776;2014,4765573381426;2180,326816927637;2293,309368509361;2408,4325246662434;2374,09747110948;2455,6565764869956;2772,8432221827456;2730,123231631181;2877,6526533134265;2929,0750285556824;3000,603523265646;2967,3765580521826;3074,7020705656264;"";"";"";""
"Armenia";"ARM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2722,593113786756;2689,6736274476802;1962,636991742518;1195,0255537437395;1045,4775103565617;1050,2438654444593;1219,9275239953274;1509,0538443050932;1308,5910546799983;1307,533581826222;1297,5670048550442;1269,2223095978054;1236,3306523646513;1320,4406196030925;1440,3209896291557;1521,4997371924505;1639,7892443211608;1773,159681895153;1669,4077420073752;1661,3044182803042;1726,2597577814624;1807,0333157427435;1892,0134288920888;1931,264115207704;1961,6103952646663;"";"";"";""
"American Samoa";"ASM";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
"Antigua and Barbuda";"ATG";"Electric power consumption (kWh per capita)";"EG.USE.ELEC.KH.PC";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";""
